rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,status,gender,birthDate,lastName,firstName,title,date,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,Unknown,South,West,Midwest,Northeast,U.S. Territories,regionOfCitizenship
611,4500,Food & Beverage,Juan Domingo Beckmann Legorreta & family,55.0,Mexico,,Tequila,Food & Beverage,Mexico,Unknown,False,U,M,7/1/1967 0:00,Beckmann Legorreta,Juan Domingo,Unknown,04/04/2023,Unknown,Unknown,1967.0,7.0,1.0,141.54,3.6,"$1,258,286,717,125 ",40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Latin America and the Caribbean
611,4500,Technology,Dietmar Hopp & family,82.0,Germany,Walldorf,Software,Technology,Germany,Unknown,True,D,M,4/26/1940 0:00,Hopp,Dietmar,Unknown,04/04/2023,Unknown,Unknown,1940.0,4.0,26.0,112.85,1.4,"$3,845,630,030,824 ",70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
611,4500,Technology,Jiang Bin,56.0,China,Weifang,Acoustic components,Technology,China,Unknown,True,D,M,9/16/1966 0:00,Jiang,Bin,Unknown,04/04/2023,Unknown,Unknown,1966.0,9.0,16.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
611,4500,Technology,Joseph Liemandt,54.0,United States,Austin,Software,Technology,United States,Unknown,True,U,M,8/5/1968 0:00,Liemandt,Joseph,Unknown,04/04/2023,Texas,South,1968.0,8.0,5.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
611,4500,Food & Beverage,Theo Mueller,83.0,Switzerland,Zurich,Dairy,Food & Beverage,Germany,Unknown,False,D,M,1/30/1940 0:00,Mueller,Theo,Unknown,04/04/2023,Unknown,Unknown,1940.0,1.0,30.0,99.55,0.4,"$703,082,435,360 ",59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
611,4500,Technology,N.R. Narayana Murthy,76.0,India,Bangalore,Software services,Technology,India,Unknown,True,U,M,8/20/1946 0:00,Murthy,N.R. Narayana,Unknown,04/04/2023,Unknown,Unknown,1946.0,8.0,20.0,180.44,7.7,"$2,611,000,000,000 ",28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
611,4500,Fashion & Retail,Odd Reitan & family,71.0,Norway,Trondheim,"Retail, real estate",Fashion & Retail,Norway,Unknown,False,D,M,9/11/1951 0:00,Reitan,Odd,Unknown,04/04/2023,Unknown,Unknown,1951.0,9.0,11.0,120.27,2.2,"$403,336,363,636 ",82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
611,4500,Finance & Investments,Marc Rowan,60.0,United States,New York,Private equity,Finance & Investments,United States,Unknown,True,D,M,8/19/1962 0:00,Rowan,Marc,Unknown,04/04/2023,New York,Northeast,1962.0,8.0,19.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
611,4500,Real Estate,Hussain Sajwani,70.0,United Arab Emirates,Dubai,Real estate,Real Estate,United Arab Emirates,Unknown,True,U,M,3/1/1953 0:00,Sajwani,Hussain,Unknown,04/04/2023,Unknown,Unknown,1953.0,3.0,1.0,114.52,-1.9,"$421,142,267,938 ",36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
611,4500,Finance & Investments,David Velez & family,41.0,Brazil,Sao Paulo,Fintech,Finance & Investments,Colombia,Unknown,True,D,M,10/2/1981 0:00,Velez,David,Unknown,04/04/2023,Unknown,Unknown,1981.0,10.0,2.0,167.4,3.7,"$1,839,758,040,766 ",51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Latin America and the Caribbean
611,4500,Manufacturing,Xu Jinfu,59.0,China,Guangzhou,Chemicals,Manufacturing,China,Unknown,True,D,M,1/1/1964 0:00,Xu,Jinfu,Unknown,04/04/2023,Unknown,Unknown,1964.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
611,4500,Diversified,Samuel Yin,72.0,Taiwan,Taipei,Retail,Diversified,Taiwan,Unknown,False,D,M,8/16/1950 0:00,Yin,Samuel,Unknown,04/04/2023,Unknown,Unknown,1950.0,8.0,16.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
611,4500,Manufacturing,You Xiaoping & family,65.0,China,Wenzhou,"Chemicals, spandex",Manufacturing,China,Unknown,True,D,M,1/21/1958 0:00,You,Xiaoping,Unknown,04/04/2023,Unknown,Unknown,1958.0,1.0,21.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
624,4400,Healthcare,Stéphane Bancel,50.0,United States,Boston,"Biotech, vaccines",Healthcare,France,Unknown,True,D,M,7/20/1972 0:00,Bancel,Stéphane,Unknown,04/04/2023,Massachusetts,Northeast,1972.0,7.0,20.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
624,4400,Technology,Margot Birmingham Perot,89.0,United States,Dallas,"Computer services, real estate",Technology,United States,Unknown,False,U,F,11/15/1933 0:00,Birmingham Perot,Margot,Unknown,04/04/2023,Texas,South,1933.0,11.0,15.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
624,4400,Manufacturing,Neal Blue & family,88.0,United States,San Diego,Defense,Manufacturing,United States,Unknown,True,U,M,4/4/1935 0:00,Blue,Neal,Unknown,04/04/2023,California,West,1935.0,4.0,4.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
624,4400,Service,Jim Davis,63.0,United States,Cockeysville,Staffing & recruiting,Service,United States,Unknown,True,U,M,3/13/1960 0:00,Davis,Jim,Unknown,04/04/2023,Maryland,South,1960.0,3.0,13.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
624,4400,Construction & Engineering,Rafael Del Pino,64.0,Spain,Madrid,Construction,Construction & Engineering,Spain,Unknown,False,U,M,7/18/1958 0:00,Del Pino,Rafael,Unknown,04/04/2023,Unknown,Unknown,1958.0,7.0,18.0,110.96,0.7,"$1,394,116,310,769 ",88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
624,4400,Healthcare,Peter Grogg,81.0,Switzerland,Liestal,Biochemicals,Healthcare,Switzerland,Unknown,True,D,M,1/10/1942 0:00,Grogg,Peter,Unknown,04/04/2023,Unknown,Unknown,1942.0,1.0,10.0,99.55,0.4,"$703,082,435,360 ",59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
624,4400,Fashion & Retail,Christian Haub,58.0,Germany,Munich,Retail,Fashion & Retail,Germany,Unknown,False,E,M,7/22/1964 0:00,Haub,Christian,Unknown,04/04/2023,Unknown,Unknown,1964.0,7.0,22.0,112.85,1.4,"$3,845,630,030,824 ",70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
624,4400,Real Estate,Mangal Prabhat Lodha,67.0,India,Mumbai,Real estate,Real Estate,India,Unknown,True,D,M,12/1/1955 0:00,Lodha,Mangal Prabhat,Unknown,04/04/2023,Unknown,Unknown,1955.0,12.0,1.0,180.44,7.7,"$2,611,000,000,000 ",28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
624,4400,Sports,Jeffrey Lurie & family,71.0,United States,Wynnewood,Philadelphia Eagles,Sports,United States,Unknown,False,U,M,9/8/1951 0:00,Lurie,Jeffrey,Unknown,04/04/2023,Pennsylvania,Northeast,1951.0,9.0,8.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
624,4400,Finance & Investments,Joe Mansueto,66.0,United States,Chicago,Investment research,Finance & Investments,United States,Morningstar Inc.,True,D,M,9/3/1956 0:00,Mansueto,Joe,"Entrepreneur, Investor",04/04/2023,Illinois,Midwest,1956.0,9.0,3.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
624,4400,Manufacturing,Qian Dongqi & family,65.0,China,Suzhou,Home-cleaning robots,Manufacturing,China,Unknown,True,D,M,1/1/1958 0:00,Qian,Dongqi,Unknown,04/04/2023,Unknown,Unknown,1958.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
624,4400,Metals & Mining,Mikhail Shelkov,54.0,Russia,Moscow,Titanium,Metals & Mining,Russia,Unknown,True,U,M,5/30/1968 0:00,Shelkov,Mikhail,Unknown,04/04/2023,Unknown,Unknown,1968.0,5.0,30.0,180.75,4.5,"$1,699,876,578,871 ",81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
636,4300,Telecom,Patrick Drahi,59.0,Switzerland,Zermatt,Telecom,Telecom,France,Unknown,True,D,M,8/20/1963 0:00,Drahi,Patrick,Unknown,04/04/2023,Unknown,Unknown,1963.0,8.0,20.0,99.55,0.4,"$703,082,435,360 ",59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
636,4300,Finance & Investments,Behdad Eghbali,46.0,United States,Los Angeles,Private equity,Finance & Investments,United States,Unknown,True,U,M,5/6/1976 0:00,Eghbali,Behdad,Unknown,04/04/2023,California,West,1976.0,5.0,6.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
636,4300,Finance & Investments,Juan Carlos Escotet,63.0,Spain,A Coruña,Banking,Finance & Investments,Venezuela,Unknown,True,U,M,7/23/1959 0:00,Escotet,Juan Carlos,Unknown,04/04/2023,Unknown,Unknown,1959.0,7.0,23.0,110.96,0.7,"$1,394,116,310,769 ",88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Latin America and the Caribbean
636,4300,Finance & Investments,Jose E. Feliciano,49.0,United States,Los Angeles,Private equity,Finance & Investments,United States,Unknown,True,U,M,5/29/1973 0:00,Feliciano,Jose E.,Unknown,04/04/2023,California,West,1973.0,5.0,29.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
636,4300,Healthcare,Hu Kaijun,61.0,China,Beijing,Pharmaceuticals,Healthcare,China,Unknown,True,U,M,1/1/1962 0:00,Hu,Kaijun,Unknown,04/04/2023,Unknown,Unknown,1962.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Logistics,Johnelle Hunt,91.0,United States,Fayetteville,Trucking,Logistics,United States,Unknown,True,D,F,1/4/1932 0:00,Hunt,Johnelle,Unknown,04/04/2023,Arkansas,South,1932.0,1.0,4.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
636,4300,Food & Beverage,Marian Ilitch,90.0,United States,Bingham Farms,Little Caesars Pizza,Food & Beverage,United States,Unknown,True,D,F,1/7/1933 0:00,Ilitch,Marian,Unknown,04/04/2023,Michigan,Midwest,1933.0,1.0,7.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
636,4300,Diversified,Daryl Katz,61.0,Canada,Edmonton,Pharmacies,Diversified,Canada,Katz Group,True,D,M,9/1/1961 0:00,Katz,Daryl,Founder and Chairman,04/04/2023,Unknown,Unknown,1961.0,9.0,1.0,116.76,1.9,"$1,736,425,629,520 ",68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
636,4300,Metals & Mining,Andrei Kozitsyn,62.0,Russia,Verkhniaya Pyshma,Metals,Metals & Mining,Russia,Unknown,True,U,M,6/9/1960 0:00,Kozitsyn,Andrei,Unknown,04/04/2023,Unknown,Unknown,1960.0,6.0,9.0,180.75,4.5,"$1,699,876,578,871 ",81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
636,4300,Finance & Investments,Timur Kulibaev,56.0,Kazakhstan,Almaty,Banking,Finance & Investments,Kazakhstan,Unknown,True,U,M,9/10/1966 0:00,Kulibaev,Timur,Unknown,04/04/2023,Unknown,Unknown,1966.0,9.0,10.0,182.75,5.2,"$180,161,741,180 ",61.7,104.4,73.2,11.7,28.4,18513930.0,48.019573,66.923684,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Finance & Investments,Dinara Kulibaeva,55.0,Kazakhstan,Almaty,Banking,Finance & Investments,Kazakhstan,Unknown,False,U,F,8/19/1967 0:00,Kulibaeva,Dinara,Unknown,04/04/2023,Unknown,Unknown,1967.0,8.0,19.0,182.75,5.2,"$180,161,741,180 ",61.7,104.4,73.2,11.7,28.4,18513930.0,48.019573,66.923684,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Real Estate,Ian Livingstone,60.0,Unknown,,Real estate,Real Estate,United Kingdom,Unknown,True,Split Family Fortune,M,5/22/1962 0:00,Livingstone,Ian,Unknown,04/04/2023,Unknown,Unknown,1962.0,5.0,22.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
636,4300,Real Estate,Richard Livingstone,58.0,Unknown,,Real estate,Real Estate,United Kingdom,Unknown,True,Split Family Fortune,M,11/29/1964 0:00,Livingstone,Richard,Unknown,04/04/2023,Unknown,Unknown,1964.0,11.0,29.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
636,4300,Food & Beverage,Gwendolyn Sontheim Meyer,61.0,United States,Rancho Santa Fe,Cargill,Food & Beverage,United States,Unknown,False,D,F,10/27/1961 0:00,Meyer,Gwendolyn Sontheim,Unknown,04/04/2023,California,West,1961.0,10.0,27.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
636,4300,Real Estate,Jay Paul,75.0,United States,San Francisco,Real estate,Real Estate,United States,Unknown,True,U,M,7/8/1947 0:00,Paul,Jay,Unknown,04/04/2023,California,West,1947.0,7.0,8.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
636,4300,Diversified,Pham Nhat Vuong,54.0,Vietnam,Hanoi,Diversified,Diversified,Vietnam,Unknown,True,D,M,8/5/1968 0:00,Pham,Nhat Vuong,Unknown,04/04/2023,Unknown,Unknown,1968.0,8.0,5.0,163.52,2.8,"$261,921,244,843 ",28.5,110.6,75.3,19.1,37.6,96462106.0,14.058324,108.277199,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Healthcare,Jon Stryker,64.0,United States,New York,Medical equipment,Healthcare,United States,Unknown,False,U,M,5/3/1958 0:00,Stryker,Jon,Unknown,04/04/2023,New York,Northeast,1958.0,5.0,3.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
636,4300,Finance & Investments,Daniel Tsai,66.0,Taiwan,Taipei,Finance,Finance & Investments,Taiwan,Unknown,False,D,M,4/25/1956 0:00,Tsai,Daniel,Unknown,04/04/2023,Unknown,Unknown,1956.0,4.0,25.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Finance & Investments,Richard Tsai,65.0,Taiwan,Taipei,Finance,Finance & Investments,Taiwan,Unknown,False,D,M,6/2/1957 0:00,Tsai,Richard,Unknown,04/04/2023,Unknown,Unknown,1957.0,6.0,2.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Technology,Frank Wang,42.0,China,Shenzhen,Drones,Technology,China,DJI Technology Co.,True,D,M,10/30/1980 0:00,Wang,Frank,Founder and CEO,04/04/2023,Unknown,Unknown,1980.0,10.0,30.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Manufacturing,Wang Junshi & family,74.0,China,Ningbo,Solar inverters,Manufacturing,China,Unknown,True,D,M,1/1/1949 0:00,Wang,Junshi,Unknown,04/04/2023,Unknown,Unknown,1949.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Technology,Wang Wenjing,58.0,China,Beijing,Business software,Technology,China,Unknown,True,D,M,12/5/1964 0:00,Wang,Wenjing,Unknown,04/04/2023,Unknown,Unknown,1964.0,12.0,5.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
636,4300,Finance & Investments,Herbert Wertheim,83.0,United States,Coral Gables,Investments,Finance & Investments,United States,Unknown,True,U,M,5/23/1939 0:00,Wertheim,Herbert,Unknown,04/04/2023,Florida,South,1939.0,5.0,23.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
659,4200,Service,Shari Arison,65.0,Israel,Tel Aviv,Carnival Cruises,Service,Israel,Unknown,False,D,F,9/9/1957 0:00,Arison,Shari,"Investor, Philanthropist",04/04/2023,Unknown,Unknown,1957.0,9.0,9.0,108.15,0.8,"$395,098,666,122 ",63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
659,4200,Finance & Investments,Pyotr Aven,68.0,Latvia,,"Oil, banking, telecom",Finance & Investments,Russia,Unknown,True,D,M,3/16/1955 0:00,Aven,Pyotr,Unknown,04/04/2023,Unknown,Unknown,1955.0,3.0,16.0,116.86,2.8,"$34,117,202,555 ",88.1,99.4,74.7,22.9,38.1,1912789.0,56.879635,24.603189,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
659,4200,Real Estate,Chan Laiwa & family,82.0,China,Beijing,Real estate,Real Estate,China,Unknown,True,D,F,1/1/1941 0:00,Chan,Laiwa,Philanthropist,04/04/2023,Unknown,Unknown,1941.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
659,4200,Real Estate,Chen Hua,57.0,China,Shenzhen,Real estate,Real Estate,China,Unknown,True,U,M,1/1/1966 0:00,Chen,Hua,Unknown,04/04/2023,Unknown,Unknown,1966.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
659,4200,Finance & Investments,Thomas Hagen,87.0,United States,Erie,Insurance,Finance & Investments,United States,Unknown,False,U,M,1/1/1936 0:00,Hagen,Thomas,Unknown,04/04/2023,Pennsylvania,Northeast,1936.0,1.0,1.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
